StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CONS,SC1,SC2,D1,D2,D3,D4,D5,D6,D7_1,D7_2,D7_3,D7_4,D7_5,D7_9,D8,D9,D10,Q1,Q2_Q2_1,Q2_Q2_2,Q2_Q2_3,Q2_Q2_4,Q3_Q3_1,Q3_Q3_2,Q3_Q3_3,Q3_Q3_4,Q4_Q4_1,Q4_Q4_2,Q4_Q4_3,Q4_Q4_4,Q5_Q5_1,Q5_Q5_2,Q5_Q5_3,Q5_Q5_4,Q5_Q5_5,Q5_Q5_6,Q5_Q5_7,Q5_Q5_7_TEXT,Q6_Q6_1,Q6_Q6_2,Q6_Q6_3,Q6_Q6_4,Q7_Q7_1,Q7_Q7_2,Q7_Q7_3,Q7_Q7_4,Q7_Q7_5,Q7_Q7_6,Q8_Q8_1,Q8_Q8_2,Q8_Q8_3,Q8_Q8_4,Q8_Q8_5,Q8_Q8_7,Q8_Q8_9,Q9_Q9_1,Q9_Q9_2,Q9_Q9_3,Q9_Q9_4,Q9_Q9_5,Q9_Q9_6,Q10_Q10_1,Q10_Q10_2,Q10_Q10_3,Q10_Q10_4,Q10_Q10_5,Q10_Q10_6,Q10_Q10_7,Q10_Q10_8,Q10_Q10_9,Q10_Q10_10,Q11_Q11_1,Q11_Q11_2,Q11_Q11_3,Q11_Q11_4,Q11_Q11_5,Q11_Q11_6,Q12_Q12_1,Q12_Q12_2,Q12_Q12_3,Q12_Q12_4,Q12_Q12_5,Q12_Q12_6,Q12_Q12_7,Q13_Q13_1,Q13_Q13_2,Q13_Q13_3,Q13_Q13_4,Q13_Q13_5,Q13_Q13_6,Q13_Q13_7,Q13_alt_Q13_alt_1,Q13_alt_Q13_alt_2,Q13_alt_Q13_alt_3,Q13_alt_Q13_alt_4,Q13_alt_Q13_alt_5,Q13_alt_Q13_alt_6,Q13_alt_Q13_alt_7,Q14_Q14_1,Q14_Q14_2,Q14_Q14_3,Q14_Q14_4,Q15_Q15_1,Q15_Q15_2,Q15_Q15_3,Q15_Q15_4,Q15_Q15_5,Q15_Q15_6,Q15_Q15_7,Q16_Q16_1,Q16_Q16_2,Q16_Q16_3,Q16_Q16_4,Q16_Q16_5,Q16_Q16_6,Q16_Q16_7,Q16_Q16_7_TEXT,STIM_1_COMM,STIM_1_TIME_First_Click,STIM_1_TIME_Last_Click,STIM_1_TIME_Page_Submit,STIM_1_TIME_Click_Count,STIM_2_COMM,STIM_2_TIME_First_Click,STIM_2_TIME_Last_Click,STIM_2_TIME_Page_Submit,STIM_2_TIME_Click_Count,STIM_3_COMM,STIM_3_TIME_First_Click,STIM_3_TIME_Last_Click,STIM_3_TIME_Page_Submit,STIM_3_TIME_Click_Count,STIM_4_COMM,STIM_4_TIME_First_Click,STIM_4_TIME_Last_Click,STIM_4_TIME_Page_Submit,STIM_4_TIME_Click_Count,STIM_5_COMM,STIM_5_TIME_First_Click,STIM_5_TIME_Last_Click,STIM_5_TIME_Page_Submit,STIM_5_TIME_Click_Count,STIM_6_COMM,STIM_6_TIME_First_Click,STIM_6_TIME_Last_Click,STIM_6_TIME_Page_Submit,STIM_6_TIME_Click_Count,STIM_7_COMM,STIM_7_TIME_First_Click,STIM_7_TIME_Last_Click,STIM_7_TIME_Page_Submit,STIM_7_TIME_Click_Count,STIM_8_COMM,STIM_8_TIME_First_Click,STIM_8_TIME_Last_Click,STIM_8_TIME_Page_Submit,STIM_8_TIME_Click_Count,Q17,Q18,Q19,Q20,Q21_Q21_1,Q21_Q21_2,Q21_Q21_3,Q21_Q21_4,Q21_Q21_5,Q21_Q21_6,Q21_Q21_7,Q21_Q21_8,Q21_Q21_9,Q21_Q21_10,Q21_Q21_11,Q22_Q22_1,Q22_Q22_2,Q22_Q22_3,Q22_Q22_4,Q22_Q22_5,Q22_Q22_6,Q22_Q22_7,Q22_Q22_8,Q23_Q23_1,Q23_Q23_2,Q23_Q23_3,Q23_Q23_4,Q23_Q23_5,Q23_Q23_6,Q23_Q23_7,Q23_Q23_8,Q24_Q24_1,Q24_Q24_2,Q24_Q24_3,Q24_Q24_4,Q24_Q24_5,Q24_Q24_6,Q24_Q24_7,Q24_Q24_8,Q25_Q25_1,Q25_Q25_2,Q25_Q25_3,Q25_Q25_4,Q25_Q25_5,Q25_Q25_6,Q25_Q25_7,Q25_Q25_8,Q25_Q25_9,Q25_Q25_10,Q26_Q26_1,Q26_Q26_2,Q26_Q26_3,Q26_Q26_4,Q26_Q26_5,Q26_Q26_6,Q26_Q26_7,opp,rid,RISN,gc,term,respondenttype,filter_$
2018-10-10T13:53:47Z,2018-10-10T14:00:38Z,0,38.135.105.106,100,410,1,2018-10-10T14:00:38Z,R_27VvoMx2jvAQslJ,,,,,41.2642059326171875,-89.22499847412109375,anonymous,EN,1,1,1,7,3,3,3,26,1,1,-99,-99,-99,-99,-99,20,4,1,4,5,2,3,4,4,5,6,3,3,3,5,4,5,3,5,4,3,4,6,-99,7,6,5,6,4,5,3,3,6,5,5,6,5,4,3,5,4,4,6,5,3,5,4,6,6,4,5,5,2,2,3,3,4,5,3,7,4,6,6,6,7,5,5,3,7,5,3,9,9,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,2,4,5,3,5,6,3,7,4,5,4,3,6,5,7,2,4,1,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,ok,10.168,13.15,25.399,3,6,7,6,7,3,2,5,6,5,7,1,6,3,4,4,6,7,5,7,1,4,6,5,5,4,2,6,6,5,2,4,5,3,4,2,4,3,2,5,6,5,4,2,3,5,3,2,4,6,5,7,6,4,5,6,3,Qual1439-0913GPNational,5bbe58c3-73fd-44ce-9fa2-b644de0da48f,3126766,1,,white,1
2018-10-10T13:53:46Z,2018-10-10T14:01:27Z,0,38.96.158.158,100,460,1,2018-10-10T14:01:27Z,R_Ol45U1WT5RIhWtr,,,,,40.71429443359375,-74.0059967041015625,anonymous,EN,1,1,1,7,1,1,1,31,1,1,-99,-99,-99,-99,-99,12,NA,NA,5,7,7,6,7,7,6,7,7,7,7,7,6,7,7,7,7,6,6,7,-99,6,7,7,7,6,7,7,6,7,7,7,7,7,7,7,6,7,7,7,6,7,7,6,6,7,7,6,7,7,7,7,6,7,7,7,7,7,6,7,7,7,7,7,7,6,7,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,6,7,7,7,7,6,7,7,7,7,6,7,7,6,6,7,7,7,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,Very Nice,13.75,33.637,41.63,2,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,6,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,6,7,7,7,7,6,7,7,7,7,7,7,7,7,6,7,7,6,7,7,6,7,7,7,7,7,7,6,7,7,6,7,7,7,7,Qual1439-0913GPNational,5bbe58c4-fedd-4f44-b068-619300da51c6,3126766,1,,white,1
2018-10-10T13:53:36Z,2018-10-10T14:01:34Z,0,38.135.105.66,100,477,1,2018-10-10T14:01:34Z,R_1M5QZoh2fIEJ2LT,,,,,41.2563018798828125,-89.2220001220703125,anonymous,EN,1,1,1,7,1,1,2,24,1,1,-99,-99,-99,-99,-99,24,4,1,4,7,7,6,6,7,6,6,7,6,7,7,6,7,7,7,7,4,7,1,-99,7,7,6,6,6,7,7,7,7,7,6,7,6,6,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,7,7,7,7,6,7,6,7,6,6,7,7,7,7,6,6,7,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,6,7,7,7,6,6,7,7,6,6,7,7,7,7,7,4,7,1,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,yeah i like this,18.935,20.623,32.017,2,,NA,NA,NA,NA,2,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,4,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,7,7,Qual1439-0913GPNational,5bbe58bb-a667-4899-a780-491af379d653,3126766,1,,white,1
2018-10-10T13:52:00Z,2018-10-10T14:01:43Z,0,38.135.105.135,100,583,1,2018-10-10T14:01:44Z,R_3jc8mnq5Eqs7at3,,,,,41.2642059326171875,-89.22499847412109375,anonymous,EN,1,1,1,5,3,3,3,30,1,1,-99,-99,-99,-99,-99,12,NA,NA,6,5,3,1,2,5,5,1,2,5,2,5,4,5,5,2,1,1,4,4,-99,2,5,2,4,2,2,2,2,3,1,4,2,4,4,4,4,4,3,3,3,3,3,3,3,2,3,2,2,3,2,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,2,5,3,3,4,5,4,6,5,-99,1,2,6,5,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,5,13.946,24.362,28.295,2,4,4,4,4,2,3,3,3,2,3,3,3,3,2,3,3,2,2,3,2,3,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Qual1439-0913GPNational,5bbe585a-1e32-4688-8556-2d60d2058c38,3126766,1,,white,1
2018-10-10T13:53:17Z,2018-10-10T14:01:50Z,0,38.135.105.113,100,513,1,2018-10-10T14:01:51Z,R_1QRLyU5NEUfbngd,,,,,41.2563018798828125,-89.2220001220703125,anonymous,EN,1,1,1,7,1,1,2,24,1,1,-99,-99,-99,-99,-99,17,2,1,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,7,-99,-99,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,7,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,6.576,21.156,21.231,3,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,7,1,7,7,1,7,7,7,4,7,7,7,7,7,7,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Qual1439-0913GPNational,5bbe589e-7c7b-4049-8dca-eeee9907d97a,3126766,1,,white,1
2018-10-10T13:53:11Z,2018-10-10T14:01:58Z,0,38.135.104.182,100,527,1,2018-10-10T14:01:59Z,R_3dK3JHf6osiOO5s,,,,,41.2563018798828125,-89.2220001220703125,anonymous,EN,1,1,1,6,2,2,2,27,1,1,-99,-99,-99,-99,-99,23,5,1,7,6,5,7,6,5,5,5,6,5,5,6,6,7,6,6,1,3,7,-99,-99,5,6,6,7,7,7,6,6,6,7,7,6,6,7,6,6,7,6,6,7,6,6,6,7,7,7,6,6,6,5,6,6,6,6,5,6,7,6,7,7,7,6,7,6,6,7,NA,NA,NA,NA,NA,NA,NA,1,9,2,1,9,1,1,4,7,7,6,5,6,2,6,4,6,5,5,5,5,1,2,6,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,22.543,0,,NA,NA,NA,NA,1,5,1,5,1,1,1,1,7,2,1,1,2,2,1,4,6,3,6,3,6,6,5,5,5,4,4,5,4,5,6,6,6,5,6,5,6,5,6,5,6,6,5,6,5,5,6,5,6,5,6,6,6,6,7,5,Qual1439-0913GPNational,5bbe589e-30c2-46e7-91a7-d56af32eb4c8,3126766,1,,white,1
2018-10-10T13:52:02Z,2018-10-10T14:02:17Z,0,69.61.217.36,100,615,1,2018-10-10T14:02:18Z,R_1NEaKI8jsXw5RO9,,,,,39.1092071533203125,-84.61080169677734375,anonymous,EN,1,1,1,7,1,1,2,31,1,1,-99,-99,-99,-99,-99,20,8,1,7,5,4,4,6,4,4,5,5,3,3,3,2,3,4,3,4,3,3,5,-99,1,2,1,2,6,6,3,4,5,5,4,3,5,4,5,3,3,7,6,7,6,6,7,4,6,7,6,5,6,7,7,5,6,6,7,3,6,7,5,6,6,6,7,6,7,7,NA,NA,NA,NA,NA,NA,NA,1,1,9,1,1,1,9,5,4,5,5,4,5,4,4,5,3,5,6,6,5,5,4,5,5,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,you gotta keep in it,14.44,25.775,50.696,2,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2,3,3,4,5,4,3,3,5,3,4,3,3,3,4,7,6,7,6,7,6,7,6,6,7,7,6,7,6,7,7,5,5,5,6,6,6,6,6,6,6,6,6,7,7,6,6,7,7,6,7,6,6,7,7,7,Qual1439-0913GPNational,5bbe5850-9891-41a8-81fb-6041a2d36861,3126766,1,,white,1
2018-10-10T13:53:14Z,2018-10-10T14:02:41Z,0,205.173.36.174,100,567,1,2018-10-10T14:02:42Z,R_1IgwsBKvhuhzQLT,,,,,30.3583984375,-81.6920013427734375,anonymous,EN,1,1,1,2,3,1,3,23,2,1,1,-99,-99,-99,-99,12,NA,NA,1,6,6,7,6,6,5,7,7,5,4,7,7,3,4,6,1,7,7,-99,-99,7,4,7,7,1,4,7,4,4,5,7,6,7,7,7,3,7,6,7,7,7,7,7,4,2,4,3,6,1,4,3,2,4,5,3,4,3,6,5,3,4,3,3,5,3,4,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,2,4,7,5,7,7,7,2,2,5,2,3,1,1,1,1,5,3,-99,-99,-99,0,0,26.305,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,5,1,5,1,7,4,4,3,4,4,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,5,7,6,6,4,4,1,2,4,4,3,4,4,4,4,Qual1439-0913GPNational,5bbe58a2-b65e-409d-9c69-d0e47d1d52c4,3126766,1,,multirace,1
2018-10-10T13:53:17Z,2018-10-10T14:02:53Z,0,172.58.141.237,100,575,1,2018-10-10T14:02:53Z,R_3fCATTfhWSdkTRO,,,,,39.7743988037109375,-86.10970306396484375,anonymous,EN,1,1,1,4,1,1,1,13,1,-99,-99,1,-99,-99,-99,2,NA,NA,1,4,4,4,4,4,5,4,4,4,6,5,3,2,7,7,3,1,7,-99,-99,5,6,5,7,6,5,5,4,3,4,4,4,3,5,5,5,4,4,5,5,4,3,4,5,5,4,5,4,4,5,5,5,5,7,7,7,7,7,7,6,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5,6,6,5,7,7,7,7,3,7,7,7,7,7,4,1,7,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0.783,16.436,17.514,7,,NA,NA,NA,NA,1,4,1,4,4,4,4,7,7,7,7,7,1,3,2,5,7,4,1,7,1,1,7,2,4,6,7,6,1,4,4,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,1,1,7,6,7,7,7,7,7,Qual1439-0913GPNational,5bbe58a4-4990-430c-9edd-17b00275cea4,3126766,1,,black,1
2018-10-10T13:50:39Z,2018-10-10T14:03:21Z,0,47.185.247.156,100,762,1,2018-10-10T14:03:22Z,R_vcA3O1IWiOC1Xwt,,,,,33.03619384765625,-96.67120361328125,anonymous,EN,1,1,1,1,1,1,1,12,1,1,-99,-99,-99,-99,1,16,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,-99,-99,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,1,1,4,7,4,7,4,7,7,7,6,7,1,7,1,1,7,7,7,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,7,7,7,7,7,7,1,7,4,7,7,7,7,7,7,7,7,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,7.607,10.826,16.309,2,,NA,NA,NA,NA,,NA,NA,NA,NA,99,7,99,7,7,7,7,7,1,7,7,7,7,7,7,7,1,7,1,7,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,1,7,7,7,7,7,7,7,Qual1439-0913GPNational,5bbe5808-1d86-41b9-afbb-e3c50509ca96,3126766,1,,multirace,1
2018-10-10T13:53:38Z,2018-10-10T14:03:42Z,0,38.89.143.42,100,603,1,2018-10-10T14:03:42Z,R_r0VYSIj37sK0YZb,,,,,40.7261962890625,-73.9795989990234375,anonymous,EN,1,1,1,7,1,1,1,24,1,1,-99,-99,-99,-99,-99,15,NA,NA,6,7,6,7,5,7,7,6,7,6,5,6,7,7,6,7,7,7,6,-99,-99,7,7,7,6,7,6,7,7,6,7,6,6,7,6,7,7,7,7,6,7,7,6,7,6,7,7,7,7,7,6,7,7,6,7,6,6,7,7,7,6,7,6,7,6,7,7,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,6,7,7,7,7,6,6,7,7,6,6,7,6,7,7,7,6,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,3.573,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,4,7,4,-99,6,5,6,7,7,7,7,7,6,6,7,7,6,6,7,7,7,6,6,6,7,7,6,7,6,6,6,6,7,7,7,6,7,6,7,6,6,7,6,7,7,7,6,6,7,6,7,7,7,6,7,6,Qual1439-0913GPNational,5bbe58bc-b842-4553-a947-7d06731a57e4,3126766,1,,white,1
2018-10-10T13:52:54Z,2018-10-10T14:03:48Z,0,68.202.97.76,100,653,1,2018-10-10T14:03:48Z,R_1PdyFgdUvSfdf0c,,,,,28.898895263671875,-81.2472991943359375,anonymous,EN,1,1,1,7,4,4,3,27,2,1,-99,-99,-99,-99,-99,13,NA,NA,5,4,5,4,4,4,5,3,4,4,5,4,3,7,7,7,7,1,7,-99,-99,4,5,5,4,7,2,4,6,4,1,6,6,6,7,7,5,6,5,5,5,5,7,5,4,6,2,4,3,3,1,5,3,5,4,7,7,6,3,1,1,3,1,1,5,3,1,1,1,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,4,5,1,3,3,3,1,2,1,2,2,2,2,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,9.132,16.333,17.077,6,99,99,99,99,2,2,2,1,5,4,5,4,4,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,5,5,5,4,4,5,5,5,4,4,5,5,5,5,5,1,1,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bbe588e-d5ef-4595-a9a0-5a9b68a227e5,3126766,1,,white,1
2018-10-10T13:52:12Z,2018-10-10T14:04:01Z,0,173.169.97.247,100,709,1,2018-10-10T14:04:02Z,R_1LGrVmfzUYqSAvE,,,,,27.7866058349609375,-82.1439971923828125,anonymous,EN,1,1,1,1,1,1,1,59,1,1,-99,-99,-99,-99,-99,13,NA,NA,7,6,6,5,5,6,5,5,5,6,5,5,5,7,6,2,1,2,2,1,-99,7,7,6,6,5,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,5,1,1,1,1,1,7,5,6,7,6,2,1,2,1,5,1,1,1,1,4,6,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,2,7,6,7,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-99,-99,0,0,19.766,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,4,1,4,3,3,4,3,5,4,4,4,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,4,3,3,3,5,3,4,5,4,5,5,5,5,5,Qual1439-0913GPNational,5bbe5863-d22d-4341-81b1-a7222a927e9f,3126766,1,,white,1
2018-10-10T13:53:15Z,2018-10-10T14:04:25Z,0,108.223.165.6,100,670,1,2018-10-10T14:04:26Z,R_2P67inbiFvzm9H7,,,,,26.1121978759765625,-80.22640228271484375,anonymous,EN,1,1,1,7,1,1,1,27,1,1,-99,-99,-99,-99,-99,16,NA,NA,4,7,7,7,6,7,6,7,6,7,6,7,7,6,7,6,7,7,7,1,-99,6,7,7,5,5,7,6,7,7,7,7,7,7,6,6,6,7,7,7,7,6,7,7,6,7,6,7,7,6,7,7,7,7,6,7,7,7,7,7,7,5,7,7,6,6,7,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,7,7,7,7,7,6,7,6,7,7,7,7,6,7,7,-99,7,1,-99,,NA,NA,NA,NA,good,13.338,23.722,40.081,4,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,4,1,6,1,6,2,6,7,7,5,6,3,7,4,6,7,7,7,7,7,7,6,6,6,6,7,7,7,7,7,7,7,6,7,6,7,6,7,7,7,7,7,7,6,7,7,7,7,6,6,7,6,7,7,7,7,Qual1439-0913GPNational,5bbe58a1-f95c-47cc-a97d-d5be177c8b3b,3126766,1,,white,1
2018-10-10T13:51:18Z,2018-10-10T14:04:30Z,0,173.91.87.235,100,791,1,2018-10-10T14:04:30Z,R_3KPzBM26AL4mvRE,,,,,42.0204010009765625,-80.33879852294921875,anonymous,EN,1,1,1,4,4,4,9,30,1,1,-99,-99,-99,-99,-99,13,NA,NA,7,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,none,6.846,25.926,32.306,16,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bbe582e-cb2b-4da9-a195-42ebe6f7d169,3126766,1,,white,1
2018-10-10T13:51:15Z,2018-10-10T14:04:49Z,0,96.61.152.85,100,814,1,2018-10-10T14:04:50Z,R_2f1BsMAyHbILfgR,,,,,36.1717987060546875,-86.4904022216796875,anonymous,EN,1,1,1,6,2,2,1,23,1,1,-99,-99,-99,-99,-99,24,3,1,7,7,7,6,6,7,6,7,7,7,6,7,7,7,7,6,7,6,7,6,-99,7,7,6,7,6,7,7,6,7,6,6,7,7,6,7,7,7,6,7,7,7,6,7,7,7,6,7,6,6,7,7,6,7,6,7,6,7,7,7,7,7,7,7,7,6,6,1,1,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,6,6,6,7,6,7,7,6,7,6,7,7,6,6,7,6,7,6,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,.........................,8.983,21.654,25.871,2,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,6,7,6,7,7,7,7,7,1,7,7,6,7,7,7,6,6,7,7,7,7,7,6,6,7,7,6,7,7,6,6,7,7,6,6,6,7,7,7,6,7,6,7,7,7,7,7,7,7,7,6,6,7,7,7,6,Qual1439-0913GPNational,5bbe5821-1989-4de0-a48a-7ccc54fc26b5,3126766,1,,white,1
2018-10-10T13:51:46Z,2018-10-10T14:05:45Z,0,69.130.150.17,100,838,1,2018-10-10T14:05:46Z,R_SZekP9QIn1ooqn7,,,,,36.1717987060546875,-86.4904022216796875,anonymous,EN,1,1,1,7,1,1,1,21,1,1,-99,-99,-99,-99,-99,22,2,1,7,7,6,7,7,7,6,7,7,7,6,7,7,7,3,2,-99,2,7,-99,-99,7,7,7,6,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,1,1,9,2,9,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,5.427,18.011,19.815,23,,NA,NA,NA,NA,4,7,5,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Qual1439-0913GPNational,5bbe583e-5849-4f40-a9ce-df2b08bfe7cf,3126766,1,,white,1
2018-10-10T13:53:26Z,2018-10-10T14:06:25Z,0,38.135.104.165,100,779,1,2018-10-10T14:06:25Z,R_3pfr2wy0pVZJVtj,,,,,41.2642059326171875,-89.22499847412109375,anonymous,EN,1,1,1,5,1,1,2,30,1,1,-99,-99,-99,-99,-99,4,NA,NA,7,6,5,7,6,7,6,7,6,7,6,7,5,6,7,5,4,2,7,-99,-99,7,6,7,6,6,5,6,7,6,6,6,7,6,7,6,7,7,7,6,6,7,6,7,6,7,7,6,6,5,5,4,6,6,7,6,5,7,5,6,7,6,7,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,1,1,9,2,1,1,1,5,6,7,7,6,5,4,5,5,7,6,7,7,7,5,4,7,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,another atom says this is my chance muhuhahaha,39.318,39.318,61.185,1,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2,6,4,6,7,4,4,5,4,5,4,5,5,6,6,7,5,7,4,6,4,6,6,5,6,7,5,6,7,6,6,6,6,5,6,5,6,5,5,7,6,5,6,6,6,5,6,7,7,5,6,7,6,6,5,5,Qual1439-0913GPNational,5bbe58b1-cd88-4ed6-80a6-c116aafc1a71,3126766,1,,white,1
